lender_key,geography_key,date_key,reporting_period,approved_loan_count,approved_dollars,guaranty_dollars
102,732,20240930,2024-09-30,1,150000,127500.0
109,165,20240930,2024-09-30,1,150000,75000.0
163,27,20240930,2024-09-30,1,150000,127500.0
305,637,20240930,2024-09-30,1,150000,127500.0
479,1634,20240930,2024-09-30,1,150000,127500.0
682,252,20240930,2024-09-30,1,150000,127500.0
682,729,20240930,2024-09-30,1,150000,127500.0
1068,130,20240930,2024-09-30,1,150000,75000.0
1390,1865,20240930,2024-09-30,1,150000,127500.0
163,1918,20240930,2024-09-30,1,150000,127500.0
163,2273,20240930,2024-09-30,1,150000,127500.0
209,114,20240930,2024-09-30,1,150000,112500.0
209,816,20240930,2024-09-30,1,150000,127500.0
235,254,20240930,2024-09-30,1,150000,127500.0
235,1183,20240930,2024-09-30,1,150000,127500.0
235,1704,20240930,2024-09-30,1,150000,127500.0
1390,185,20240930,2024-09-30,1,150000,127500.0
1390,1945,20240930,2024-09-30,1,150000,127500.0
163,1411,20240930,2024-09-30,1,150000,127500.0
163,2251,20240930,2024-09-30,1,150000,127500.0
224,1379,20240930,2024-09-30,1,150000,127500.0
682,302,20240930,2024-09-30,1,150000,127500.0
784,1417,20240930,2024-09-30,1,150000,127500.0
1390,1709,20240930,2024-09-30,1,150000,127500.0
163,257,20240930,2024-09-30,1,150000,127500.0
479,1542,20240930,2024-09-30,1,150000,127500.0
507,1594,20240930,2024-09-30,1,150000,127500.0
552,1122,20240930,2024-09-30,1,150000,127500.0
871,183,20240930,2024-09-30,1,150000,127500.0
1390,1242,20240930,2024-09-30,1,150000,127500.0
1466,2004,20240930,2024-09-30,1,150000,127500.0
163,517,20240930,2024-09-30,1,150000,127500.0
163,829,20240930,2024-09-30,1,150000,127500.0
163,2175,20240930,2024-09-30,1,150000,127500.0
305,761,20240930,2024-09-30,1,150000,127500.0
479,2220,20240930,2024-09-30,1,150000,127500.0
682,169,20240930,2024-09-30,1,150000,127500.0
682,868,20240930,2024-09-30,1,150000,127500.0
682,1847,20240930,2024-09-30,1,150000,127500.0
754,249,20240930,2024-09-30,1,150000,75000.0
807,307,20240930,2024-09-30,1,150000,127500.0
1390,1051,20240930,2024-09-30,1,150000,127500.0
163,743,20240930,2024-09-30,1,150000,127500.0
163,1591,20240930,2024-09-30,1,150000,127500.0
163,1909,20240930,2024-09-30,1,150000,127500.0
305,883,20240930,2024-09-30,1,150000,127500.0
682,877,20240930,2024-09-30,1,150000,127500.0
682,1384,20240930,2024-09-30,1,150000,127500.0
919,324,20240930,2024-09-30,1,150000,127500.0
1195,1383,20240930,2024-09-30,1,150000,127500.0
1390,981,20240930,2024-09-30,1,150000,127500.0
163,1444,20240930,2024-09-30,1,150000,127500.0
163,1446,20240930,2024-09-30,1,150000,127500.0
163,1570,20240930,2024-09-30,1,150000,127500.0
163,2104,20240930,2024-09-30,1,150000,127500.0
235,1626,20240930,2024-09-30,1,150000,127500.0
423,1072,20240930,2024-09-30,1,150000,75000.0
682,1519,20240930,2024-09-30,1,150000,127500.0
905,110,20240930,2024-09-30,1,150000,127500.0
905,231,20240930,2024-09-30,1,150000,127500.0
41,2008,20240930,2024-09-30,2,150000,110000.0
163,1012,20240930,2024-09-30,1,150000,127500.0
305,156,20240930,2024-09-30,1,150000,127500.0
784,1537,20240930,2024-09-30,1,150000,127500.0
789,57,20240930,2024-09-30,1,150000,127500.0
1241,528,20240930,2024-09-30,1,150000,75000.0
1376,246,20240930,2024-09-30,1,150000,75000.0
102,38,20240930,2024-09-30,1,150000,127500.0
163,968,20240930,2024-09-30,1,150000,127500.0
235,339,20240930,2024-09-30,1,150000,127500.0
905,1154,20240930,2024-09-30,1,150000,127500.0
1390,388,20240930,2024-09-30,1,150000,127500.0
1390,2275,20240930,2024-09-30,1,150000,127500.0
163,1209,20240930,2024-09-30,1,150000,127500.0
163,2180,20240930,2024-09-30,1,150000,127500.0
235,132,20240930,2024-09-30,1,150000,127500.0
1065,148,20240930,2024-09-30,2,150000,127500.0
163,2160,20240930,2024-09-30,1,150000,127500.0
163,2228,20240930,2024-09-30,1,150000,127500.0
200,172,20240930,2024-09-30,1,150000,127500.0
200,183,20240930,2024-09-30,1,150000,127500.0
235,762,20240930,2024-09-30,1,150000,127500.0
235,1693,20240930,2024-09-30,1,150000,127500.0
305,869,20240930,2024-09-30,1,150000,127500.0
682,1378,20240930,2024-09-30,1,150000,127500.0
718,530,20240930,2024-09-30,1,150000,75000.0
905,1384,20240930,2024-09-30,1,150000,127500.0
919,81,20240930,2024-09-30,1,150000,127500.0
1390,1471,20240930,2024-09-30,1,150000,127500.0
1390,1597,20240930,2024-09-30,1,150000,127500.0
1390,2273,20240930,2024-09-30,1,150000,127500.0
163,1812,20240930,2024-09-30,1,150000,127500.0
235,895,20240930,2024-09-30,1,150000,127500.0
784,1278,20240930,2024-09-30,1,150000,127500.0
784,1922,20240930,2024-09-30,1,150000,127500.0
1080,1439,20240930,2024-09-30,1,150000,127500.0
163,718,20240930,2024-09-30,1,150000,127500.0
235,392,20240930,2024-09-30,1,150000,127500.0
552,593,20240930,2024-09-30,1,150000,127500.0
682,140,20240930,2024-09-30,1,150000,127500.0
682,203,20240930,2024-09-30,1,150000,127500.0
682,1227,20240930,2024-09-30,1,150000,127500.0
682,2391,20240930,2024-09-30,1,150000,127500.0
163,68,20240930,2024-09-30,1,150000,127500.0
163,356,20240930,2024-09-30,1,150000,127500.0
784,55,20240930,2024-09-30,1,150000,127500.0
1390,1813,20240930,2024-09-30,1,150000,127500.0
1466,1659,20240930,2024-09-30,1,150000,127500.0
163,557,20240930,2024-09-30,1,150000,127500.0
479,1708,20240930,2024-09-30,1,150000,127500.0
682,1822,20240930,2024-09-30,1,150000,127500.0
919,855,20240930,2024-09-30,3,150000,127500.0
163,277,20240930,2024-09-30,1,150000,127500.0
163,595,20240930,2024-09-30,1,150000,127500.0
235,1928,20240930,2024-09-30,1,150000,127500.0
682,1424,20240930,2024-09-30,1,150000,127500.0
905,39,20240930,2024-09-30,1,150000,127500.0
1215,1545,20240930,2024-09-30,1,150000,75000.0
1390,53,20240930,2024-09-30,1,150000,127500.0
235,217,20240930,2024-09-30,1,150000,127500.0
305,301,20240930,2024-09-30,1,150000,127500.0
784,2130,20240930,2024-09-30,1,150000,127500.0
905,1033,20240930,2024-09-30,1,150000,127500.0
919,1369,20240930,2024-09-30,1,150000,127500.0
163,2090,20240930,2024-09-30,1,150000,127500.0
235,299,20240930,2024-09-30,1,150000,127500.0
351,151,20240930,2024-09-30,1,150000,127500.0
784,341,20240930,2024-09-30,1,150000,127500.0
1065,1572,20240930,2024-09-30,1,150000,127500.0
35,842,20240930,2024-09-30,1,150000,75000.0
163,988,20240930,2024-09-30,1,150000,127500.0
163,1063,20240930,2024-09-30,1,150000,127500.0
1195,50,20240930,2024-09-30,1,150000,127500.0
1466,163,20240930,2024-09-30,2,150000,75000.0
305,374,20240930,2024-09-30,1,150000,127500.0
479,1000,20240930,2024-09-30,1,150000,127500.0
823,298,20240930,2024-09-30,1,150000,127500.0
1072,57,20240930,2024-09-30,1,150000,127500.0
1077,46,20240930,2024-09-30,1,150000,127500.0
1220,1948,20240930,2024-09-30,1,150000,127500.0
163,917,20240930,2024-09-30,1,150000,127500.0
682,351,20240930,2024-09-30,1,150000,127500.0
919,1943,20240930,2024-09-30,1,150000,127500.0
1390,954,20240930,2024-09-30,1,150000,127500.0
479,2359,20240930,2024-09-30,1,150000,127500.0
742,1672,20240930,2024-09-30,2,150000,75000.0
742,1996,20240930,2024-09-30,1,150000,75000.0
784,666,20240930,2024-09-30,1,150000,127500.0
784,1249,20240930,2024-09-30,1,150000,127500.0
1080,1488,20240930,2024-09-30,2,150000,127500.0
1390,110,20240930,2024-09-30,1,150000,127500.0
1390,460,20240930,2024-09-30,1,150000,127500.0
1390,855,20240930,2024-09-30,1,150000,127500.0
163,832,20240930,2024-09-30,1,150000,127500.0
163,2163,20240930,2024-09-30,1,150000,127500.0
163,2297,20240930,2024-09-30,1,150000,127500.0
235,1229,20240930,2024-09-30,1,150000,127500.0
305,500,20240930,2024-09-30,1,150000,127500.0
479,1822,20240930,2024-09-30,1,150000,127500.0
524,978,20240930,2024-09-30,3,150000,75000.0
1390,303,20240930,2024-09-30,1,150000,127500.0
163,1128,20240930,2024-09-30,1,150000,127500.0
163,1453,20240930,2024-09-30,1,150000,127500.0
235,879,20240930,2024-09-30,1,150000,127500.0
235,1439,20240930,2024-09-30,1,150000,127500.0
305,158,20240930,2024-09-30,1,150000,127500.0
905,1688,20240930,2024-09-30,1,150000,127500.0
1189,2120,20240930,2024-09-30,1,150000,75000.0
1227,2004,20240930,2024-09-30,1,150000,127500.0
1390,1477,20240930,2024-09-30,1,150000,127500.0
209,2174,20240930,2024-09-30,1,150000,127500.0
305,650,20240930,2024-09-30,1,150000,127500.0
479,2043,20240930,2024-09-30,1,150000,127500.0
567,1968,20240930,2024-09-30,1,150000,127500.0
682,335,20240930,2024-09-30,1,150000,127500.0
682,1251,20240930,2024-09-30,1,150000,127500.0
784,2248,20240930,2024-09-30,1,150000,127500.0
919,1544,20240930,2024-09-30,1,150000,127500.0
163,706,20240930,2024-09-30,1,150000,127500.0
163,1178,20240930,2024-09-30,1,150000,127500.0
235,120,20240930,2024-09-30,1,150000,127500.0
669,2262,20240930,2024-09-30,2,150000,75000.0
784,262,20240930,2024-09-30,1,150000,127500.0
784,637,20240930,2024-09-30,1,150000,127500.0
919,1656,20240930,2024-09-30,1,150000,127500.0
163,238,20240930,2024-09-30,1,150000,127500.0
163,627,20240930,2024-09-30,1,150000,127500.0
784,416,20240930,2024-09-30,1,150000,127500.0
1390,254,20240930,2024-09-30,1,150000,127500.0
1390,1987,20240930,2024-09-30,1,150000,127500.0
163,722,20240930,2024-09-30,1,150000,127500.0
163,788,20240930,2024-09-30,1,150000,127500.0
163,1043,20240930,2024-09-30,1,150000,127500.0
200,977,20240930,2024-09-30,1,150000,127500.0
209,1338,20240930,2024-09-30,1,150000,127500.0
235,260,20240930,2024-09-30,1,150000,127500.0
235,1452,20240930,2024-09-30,1,150000,127500.0
682,1148,20240930,2024-09-30,1,150000,127500.0
784,2093,20240930,2024-09-30,1,150000,127500.0
871,160,20240930,2024-09-30,1,150000,127500.0
230,1246,20240930,2024-09-30,1,150000,127500.0
235,255,20240930,2024-09-30,1,150000,127500.0
235,1769,20240930,2024-09-30,1,150000,127500.0
479,1646,20240930,2024-09-30,1,150000,127500.0
631,832,20240930,2024-09-30,1,150000,75000.0
1390,279,20240930,2024-09-30,1,150000,127500.0
1390,287,20240930,2024-09-30,1,150000,127500.0
1390,1232,20240930,2024-09-30,1,150000,127500.0
1441,865,20240930,2024-09-30,1,150000,127500.0
163,98,20240930,2024-09-30,1,150000,127500.0
163,635,20240930,2024-09-30,1,150000,127500.0
163,1088,20240930,2024-09-30,1,150000,127500.0
209,148,20240930,2024-09-30,1,150000,127500.0
235,2022,20240930,2024-09-30,1,150000,127500.0
784,1270,20240930,2024-09-30,1,150000,127500.0
1390,1148,20240930,2024-09-30,1,150000,127500.0
163,826,20240930,2024-09-30,1,150000,127500.0
784,264,20240930,2024-09-30,1,150000,127500.0
905,458,20240930,2024-09-30,1,150000,127500.0
905,1217,20240930,2024-09-30,1,150000,127500.0
1390,181,20240930,2024-09-30,1,150000,127500.0
235,2394,20240930,2024-09-30,1,150000,127500.0
682,2150,20240930,2024-09-30,1,150000,127500.0
919,1487,20240930,2024-09-30,1,150000,127500.0
1195,2215,20240930,2024-09-30,1,150000,127500.0
1390,503,20240930,2024-09-30,1,150000,127500.0
1390,948,20240930,2024-09-30,1,150000,127500.0
71,98,20240930,2024-09-30,1,150000,112500.0
163,1252,20240930,2024-09-30,1,150000,127500.0
163,1399,20240930,2024-09-30,1,150000,127500.0
235,1469,20240930,2024-09-30,1,150000,127500.0
473,429,20240930,2024-09-30,1,150000,75000.0
682,1814,20240930,2024-09-30,1,150000,127500.0
235,1554,20240930,2024-09-30,1,150000,127500.0
479,2066,20240930,2024-09-30,1,150000,127500.0
905,2402,20240930,2024-09-30,1,150000,127500.0
163,17,20240930,2024-09-30,1,150000,127500.0
163,1199,20240930,2024-09-30,1,150000,127500.0
163,1230,20240930,2024-09-30,1,150000,127500.0
163,2326,20240930,2024-09-30,1,150000,127500.0
209,1264,20240930,2024-09-30,1,150000,127500.0
580,2107,20240930,2024-09-30,1,150000,127500.0
682,939,20240930,2024-09-30,1,150000,127500.0
784,882,20240930,2024-09-30,1,150000,127500.0
1375,564,20240930,2024-09-30,1,150000,75000.0
682,1110,20240930,2024-09-30,1,150000,127500.0
163,1836,20240930,2024-09-30,1,150000,127500.0
235,1716,20240930,2024-09-30,1,150000,127500.0
246,722,20240930,2024-09-30,1,150000,127500.0
305,145,20240930,2024-09-30,1,150000,127500.0
662,1004,20240930,2024-09-30,1,150000,127500.0
919,1317,20240930,2024-09-30,1,150000,127500.0
163,295,20240930,2024-09-30,1,150000,127500.0
163,1653,20240930,2024-09-30,1,150000,127500.0
163,2345,20240930,2024-09-30,1,150000,127500.0
784,2254,20240930,2024-09-30,1,150000,127500.0
919,310,20240930,2024-09-30,1,150000,127500.0
1466,1422,20240930,2024-09-30,1,150000,127500.0
163,496,20240930,2024-09-30,1,150000,127500.0
163,1457,20240930,2024-09-30,1,150000,127500.0
163,2095,20240930,2024-09-30,1,150000,127500.0
902,1396,20240930,2024-09-30,1,150000,127500.0
1321,911,20240930,2024-09-30,1,150000,75000.0
163,1462,20240930,2024-09-30,1,150000,127500.0
305,1816,20240930,2024-09-30,1,150000,127500.0
682,1898,20240930,2024-09-30,1,150000,127500.0
919,847,20240930,2024-09-30,2,150000,127500.0
1009,1086,20240930,2024-09-30,1,150000,127500.0
1375,561,20240930,2024-09-30,1,150000,75000.0
1390,1839,20240930,2024-09-30,1,150000,127500.0
1396,1206,20240930,2024-09-30,1,150000,75000.0
1466,528,20240930,2024-09-30,1,150000,127500.0
479,2182,20240930,2024-09-30,1,150000,127500.0
682,268,20240930,2024-09-30,1,150000,127500.0
1390,2268,20240930,2024-09-30,1,150000,127500.0
163,896,20240930,2024-09-30,1,150000,127500.0
235,1381,20240930,2024-09-30,1,150000,127500.0
479,871,20240930,2024-09-30,1,150000,127500.0
682,961,20240930,2024-09-30,1,150000,127500.0
163,666,20240930,2024-09-30,1,150000,127500.0
163,1830,20240930,2024-09-30,1,150000,127500.0
163,2252,20240930,2024-09-30,1,150000,127500.0
569,1529,20240930,2024-09-30,1,150000,127500.0
919,1713,20240930,2024-09-30,1,150000,127500.0
1295,255,20240930,2024-09-30,2,150000,100000.0
1390,363,20240930,2024-09-30,1,150000,127500.0
1390,545,20240930,2024-09-30,1,150000,127500.0
102,211,20240930,2024-09-30,1,150000,127500.0
106,332,20240930,2024-09-30,1,150000,127500.0
163,899,20240930,2024-09-30,1,150000,127500.0
163,1973,20240930,2024-09-30,1,150000,127500.0
305,593,20240930,2024-09-30,1,150000,127500.0
552,161,20240930,2024-09-30,1,150000,127500.0
784,1549,20240930,2024-09-30,1,150000,127500.0
804,2329,20240930,2024-09-30,1,150000,127500.0
1390,168,20240930,2024-09-30,1,150000,127500.0
1390,2089,20240930,2024-09-30,1,150000,127500.0
305,1572,20240930,2024-09-30,1,150000,127500.0
558,114,20240930,2024-09-30,1,150000,127500.0
784,564,20240930,2024-09-30,1,150000,127500.0
1000,375,20240930,2024-09-30,1,150000,127500.0
1059,1477,20240930,2024-09-30,1,150000,127500.0
1246,1063,20240930,2024-09-30,1,150000,127500.0
235,884,20240930,2024-09-30,1,150000,127500.0
235,1672,20240930,2024-09-30,1,150000,127500.0
682,227,20240930,2024-09-30,1,150000,127500.0
682,863,20240930,2024-09-30,1,150000,127500.0
682,1554,20240930,2024-09-30,1,150000,127500.0
682,1570,20240930,2024-09-30,1,150000,127500.0
682,2008,20240930,2024-09-30,1,150000,127500.0
1390,1985,20240930,2024-09-30,1,150000,127500.0
163,661,20240930,2024-09-30,1,150000,127500.0
163,2003,20240930,2024-09-30,1,150000,127500.0
163,2170,20240930,2024-09-30,1,150000,127500.0
305,1493,20240930,2024-09-30,1,150000,127500.0
374,832,20240930,2024-09-30,1,150000,75000.0
163,2071,20240930,2024-09-30,1,150000,127500.0
305,373,20240930,2024-09-30,1,150000,127500.0
305,1374,20240930,2024-09-30,1,150000,127500.0
784,2010,20240930,2024-09-30,1,150000,127500.0
1390,831,20240930,2024-09-30,1,150000,127500.0
235,370,20240930,2024-09-30,1,150000,127500.0
235,1671,20240930,2024-09-30,1,150000,127500.0
305,314,20240930,2024-09-30,1,150000,127500.0
479,282,20240930,2024-09-30,1,150000,127500.0
666,203,20240930,2024-09-30,1,150000,127500.0
682,545,20240930,2024-09-30,1,150000,127500.0
784,1575,20240930,2024-09-30,1,150000,127500.0
784,1579,20240930,2024-09-30,1,150000,127500.0
905,1678,20240930,2024-09-30,1,150000,127500.0
919,274,20240930,2024-09-30,1,150000,127500.0
1390,1396,20240930,2024-09-30,1,150000,127500.0
1390,1478,20240930,2024-09-30,1,150000,127500.0
1390,1697,20240930,2024-09-30,1,150000,127500.0
163,1184,20240930,2024-09-30,1,150000,127500.0
905,820,20240930,2024-09-30,1,150000,127500.0
951,593,20240930,2024-09-30,1,150000,75000.0
1220,164,20240930,2024-09-30,1,150000,127500.0
1390,516,20240930,2024-09-30,1,150000,127500.0
200,258,20240930,2024-09-30,1,150000,127500.0
253,972,20240930,2024-09-30,1,150000,127500.0
588,2275,20240930,2024-09-30,1,150000,127500.0
722,1672,20240930,2024-09-30,1,150000,75000.0
163,855,20240930,2024-09-30,1,150000,127500.0
163,1437,20240930,2024-09-30,1,150000,127500.0
163,1511,20240930,2024-09-30,1,150000,127500.0
305,1553,20240930,2024-09-30,1,150000,127500.0
682,1396,20240930,2024-09-30,1,150000,127500.0
163,915,20240930,2024-09-30,1,150000,127500.0
235,292,20240930,2024-09-30,1,150000,127500.0
235,2215,20240930,2024-09-30,1,150000,127500.0
305,1482,20240930,2024-09-30,1,150000,127500.0
784,1464,20240930,2024-09-30,1,150000,127500.0
1390,1606,20240930,2024-09-30,1,150000,127500.0
163,412,20240930,2024-09-30,1,150000,127500.0
235,2054,20240930,2024-09-30,1,150000,127500.0
479,1372,20240930,2024-09-30,1,150000,127500.0
682,135,20240930,2024-09-30,1,150000,127500.0
682,306,20240930,2024-09-30,1,150000,127500.0
919,2310,20240930,2024-09-30,1,150000,127500.0
977,968,20240930,2024-09-30,1,150000,75000.0
1163,393,20240930,2024-09-30,1,150000,127500.0
1390,1956,20240930,2024-09-30,1,150000,127500.0
163,2189,20240930,2024-09-30,1,150000,127500.0
552,1888,20240930,2024-09-30,1,150000,127500.0
682,1693,20240930,2024-09-30,1,150000,127500.0
1219,313,20240930,2024-09-30,2,150000,75000.0
163,599,20240930,2024-09-30,1,150000,127500.0
305,1338,20240930,2024-09-30,1,150000,127500.0
784,18,20240930,2024-09-30,1,150000,127500.0
1194,477,20240930,2024-09-30,1,150000,127500.0
1390,2344,20240930,2024-09-30,1,150000,127500.0
235,46,20240930,2024-09-30,1,150000,127500.0
305,248,20240930,2024-09-30,1,150000,127500.0
682,1068,20240930,2024-09-30,1,150000,127500.0
682,1711,20240930,2024-09-30,1,150000,127500.0
753,1043,20240930,2024-09-30,1,150000,127500.0
1390,1033,20240930,2024-09-30,1,150000,127500.0
1390,1496,20240930,2024-09-30,1,150000,127500.0
163,1486,20240930,2024-09-30,1,150000,127500.0
305,537,20240930,2024-09-30,1,150000,127500.0
305,1451,20240930,2024-09-30,1,150000,127500.0
479,864,20240930,2024-09-30,1,150000,127500.0
665,355,20240930,2024-09-30,1,150000,127500.0
682,1394,20240930,2024-09-30,1,150000,127500.0
682,1968,20240930,2024-09-30,1,150000,127500.0
682,2107,20240930,2024-09-30,1,150000,127500.0
758,2259,20240930,2024-09-30,2,150000,110000.0
948,390,20240930,2024-09-30,1,150000,127500.0
1390,657,20240930,2024-09-30,1,150000,127500.0
1390,1256,20240930,2024-09-30,1,150000,127500.0
1390,1847,20240930,2024-09-30,1,150000,127500.0
235,1383,20240930,2024-09-30,1,150000,127500.0
1390,594,20240930,2024-09-30,1,150000,127500.0
163,263,20240930,2024-09-30,1,150000,127500.0
163,667,20240930,2024-09-30,1,150000,127500.0
163,1381,20240930,2024-09-30,1,150000,127500.0
163,1565,20240930,2024-09-30,1,150000,127500.0
235,2021,20240930,2024-09-30,1,150000,127500.0
682,1411,20240930,2024-09-30,1,150000,127500.0
905,1349,20240930,2024-09-30,1,150000,127500.0
919,202,20240930,2024-09-30,1,150000,127500.0
1390,87,20240930,2024-09-30,1,150000,127500.0
1390,340,20240930,2024-09-30,1,150000,127500.0
163,1487,20240930,2024-09-30,1,150000,127500.0
163,1878,20240930,2024-09-30,1,150000,127500.0
163,1929,20240930,2024-09-30,1,150000,127500.0
235,1242,20240930,2024-09-30,1,150000,127500.0
479,722,20240930,2024-09-30,1,150000,127500.0
479,1707,20240930,2024-09-30,1,150000,127500.0
682,861,20240930,2024-09-30,1,150000,127500.0
742,842,20240930,2024-09-30,1,150000,75000.0
1390,906,20240930,2024-09-30,1,150000,127500.0
1459,2319,20240930,2024-09-30,1,150000,127500.0
163,1373,20240930,2024-09-30,1,150000,127500.0
163,1894,20240930,2024-09-30,1,150000,127500.0
509,633,20240930,2024-09-30,1,150000,75000.0
1195,2396,20240930,2024-09-30,1,150000,127500.0
1390,1845,20240930,2024-09-30,1,150000,127500.0
1467,1992,20240930,2024-09-30,1,150000,127500.0
235,1203,20240930,2024-09-30,1,150000,127500.0
235,1235,20240930,2024-09-30,1,150000,127500.0
305,165,20240930,2024-09-30,1,150000,127500.0
557,1612,20240930,2024-09-30,1,150000,127500.0
666,1981,20240930,2024-09-30,1,150000,127500.0
1307,252,20240930,2024-09-30,1,150000,127500.0
163,399,20240930,2024-09-30,1,150000,127500.0
